order_id,item_id,arrival_date,due_date,capacity_needed
130,40,30,100,24
131,40,62,112,10
132,41,6,56,18
133,41,69,109,7
134,42,20,97,6
135,42,49,92,5
136,42,1,64,3
137,42,2,39,19
138,42,49,89,3
139,43,42,108,31
140,43,29,68,7
141,43,27,90,16
142,44,3,65,8
143,45,12,76,51
144,46,60,120,7
145,46,2,56,14
146,47,34,99,22
147,47,50,119,33
148,48,25,67,19
149,48,26,71,40
150,49,34,111,13
151,49,69,106,46
152,49,41,79,27
153,49,30,109,37
154,50,35,66,8
155,50,32,111,26
156,51,17,62,14
157,51,19,73,3
158,51,22,70,44
159,51,66,111,24
160,52,10,60,28
161,52,7,57,13
162,52,35,78,4
163,53,25,60,36
164,53,66,105,18
165,53,22,72,10
166,54,24,59,6
167,54,62,106,15
168,54,35,74,14
169,55,55,100,2
170,55,26,91,25
171,55,27,85,19
172,56,33,98,4
173,56,59,100,26
174,56,38,89,10
175,56,17,59,19
176,57,21,61,36
177,57,62,109,30
178,58,30,97,17
179,58,34,95,13
180,58,29,80,25
181,59,35,80,5
182,59,0,78,26
183,59,29,89,28
184,59,14,60,20
185,60,29,80,9
186,60,34,98,16
187,60,26,88,41
188,60,41,83,32
189,61,12,66,45
190,61,38,108,35
191,62,63,104,19
192,62,65,98,15
193,62,10,55,20
194,62,57,112,12
195,63,40,110,31
196,63,46,109,10
197,64,64,99,12
198,64,64,107,20
199,64,1,40,21
200,64,67,112,23
201,65,30,89,3
202,65,9,71,3
203,65,29,78,7
204,66,24,89,7
205,66,2,71,30
206,66,47,85,20
207,66,47,120,40
208,66,26,81,26
209,67,67,120,5
210,67,51,120,13
211,67,36,77,30
212,68,28,69,31
213,68,15,49,22
214,68,22,53,8
215,68,20,91,12
216,69,7,48,4
217,69,55,116,18
218,70,10,64,24
219,70,74,115,12
220,70,56,93,31
221,70,19,72,45
222,71,49,117,17
223,71,18,73,38
224,71,18,87,24
225,71,12,56,16
226,72,62,101,11
227,72,6,60,5
228,72,16,74,16
229,73,22,86,11
230,73,57,111,5
231,74,35,80,20
232,74,31,64,6
233,74,41,102,4
234,74,27,105,29
235,75,1,55,14
236,76,2,59,3
237,76,32,73,20
238,76,34,68,31
239,77,34,104,9
240,77,37,103,4
241,78,47,97,28
242,78,24,64,30
243,78,61,107,41
244,78,44,89,54
245,79,13,62,1
246,79,5,57,1
247,80,38,83,27
248,80,79,120,11
249,81,0,40,13
250,81,3,57,22
251,82,29,66,20
252,83,53,109,30
253,83,70,101,3
254,83,11,67,15
255,83,49,109,31
256,84,36,91,3
257,84,0,76,48
258,84,52,108,9
259,84,33,78,13
260,85,7,64,6
261,85,21,68,26
262,85,45,110,7
263,86,16,74,30
264,86,41,75,39
265,86,31,69,15
266,86,39,111,8
267,87,52,111,40
268,87,44,96,22
269,87,18,62,27
270,88,26,61,12
271,88,12,62,17
272,88,15,89,44
273,88,0,63,14
274,89,14,60,27
275,89,42,93,4
276,89,67,102,25
277,90,4,75,21
278,90,58,111,6
279,90,59,116,28
280,90,37,116,29
281,91,3,63,10
282,91,29,109,22
283,92,27,74,5
284,92,64,109,13
285,92,36,79,3
286,92,41,104,33
287,93,15,48,27
288,93,20,85,25
289,93,48,93,9
290,93,34,97,23
291,94,74,118,28
292,94,35,94,19
293,95,84,117,2
294,96,13,49,12
295,96,34,98,17
296,96,25,100,9
297,97,64,99,2
298,98,23,97,11
299,98,63,116,37
300,99,33,93,14
301,99,11,74,1
302,100,17,65,27
303,101,51,100,2
304,101,62,105,28
305,101,77,110,12
306,101,23,63,12
307,102,85,116,5
308,102,2,52,31
309,103,34,88,43
310,103,1,52,1
311,104,28,78,22
312,104,5,58,3
313,104,5,61,30
314,104,42,87,23
315,105,3,48,50
316,105,71,116,12
317,106,32,92,2
318,107,44,94,21
319,107,27,72,29
320,107,48,99,3
321,108,37,78,21
322,108,22,94,1
323,108,41,82,27
324,109,43,105,15
325,109,24,83,16
326,109,19,84,19
327,110,75,115,33
328,110,1,41,8
329,110,15,78,4
330,110,61,109,5
331,111,28,79,12
332,112,66,108,20
333,112,2,54,18
334,113,27,84,44
335,113,64,116,16
336,114,33,102,39
337,114,22,67,18
338,114,29,73,31
339,115,50,115,31
340,115,25,102,11
341,115,52,86,21
342,115,18,98,11
343,116,16,56,5
344,116,33,102,4
345,116,24,92,9
346,117,41,82,16
347,117,49,114,31
348,117,77,111,23
349,118,51,112,8
350,118,28,82,19
351,118,9,69,42
352,118,17,86,31
353,119,4,58,47
354,119,4,84,45
355,119,74,106,20
356,119,55,88,21
