item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C48018501,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45974322,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C45986675,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C46917803,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49468375,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44746096,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C47218995,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44741038,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44685168,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44773805,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44741724,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C47378763,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C49345188,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C45496369,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C44892141,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C47485763,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C47067832,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44730631,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C46305999,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C46716991,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47043358,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49341846,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C47413101,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44746092,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C48707125,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44741032,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C46917804,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49572875,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44741333,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C49469279,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44698467,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47031815,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C46312576,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44861684,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44703357,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44730626,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C46880069,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C49217754,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C45976245,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C45966879,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44746097,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C49153183,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47206321,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C45994124,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44766761,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C46675214,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44698457,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44829346,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47043354,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49249640,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44726723,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49645111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C50433631,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44786128,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C46554317,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C49339781,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C44723568,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49228455,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44729116,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44756393,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47235779,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C45262939,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47328077,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45990097,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C46357350,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44729111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45460451,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C49645113,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44729124,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44859401,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44698070,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44729122,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47909998,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C47592077,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C44741337,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C47043360,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44698459,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47368840,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47463350,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47883044,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45966872,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44698086,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47031817,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45053741,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44729952,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47043361,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44729285,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C45053742,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44741030,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C49524890,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C47273493,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C49771162,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45074313,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44698468,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C50476862,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C44741035,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44685172,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C46137356,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44730641,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44813261,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47276066,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
