item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C44741338,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44685175,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C47413675,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C49387633,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
C45262941,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C46421494,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C45990735,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C49365632,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C44829336,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44741721,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,3
C44741037,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C44742531,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,1
C49268683,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44741720,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,1
C47524159,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
