item_id,brand,channel,fabric_category,age_group,item_capacity_group
C44726004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C46248035,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C46327778,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C45990735,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C44729935,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47251063,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C49664797,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C47524159,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44829331,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47328072,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44741722,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C47342969,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套
C44731833,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44730842,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C49362012,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44897259,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47916596,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C49405223,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44741720,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44921318,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C47276064,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44773813,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C46810728,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44723573,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44730838,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44777678,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C45249097,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C44697708,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44730835,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C45970841,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C44772406,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44729946,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44731839,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44698773,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44829343,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C49241566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C50579769,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47352954,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套
C44723562,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47451546,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C44778516,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44729275,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C46298262,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C45969310,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C47274158,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C47325915,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C46317953,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44772052,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C45994117,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C49331834,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C49392875,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44746405,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44731566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44758885,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C46163554,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子
C50261839,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子
C51587484,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C49288745,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C45127535,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C47354229,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织婴童
C49360128,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C45048169,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C45048170,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44697718,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C47571533,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C45763725,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44730849,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47231494,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子
C44746099,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C44922972,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C49153182,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44758886,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C49387635,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C49246446,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44698766,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C47336630,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C45988274,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C44731832,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44725890,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44685175,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C44829333,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44741042,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44698771,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44729934,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44697711,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C45496354,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子
C45763713,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C46687907,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C46491687,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C44963963,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44742531,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44746088,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C49109240,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C49664798,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44741046,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C49387633,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C49359099,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C46421494,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44697714,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47902743,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44829334,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44685174,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C45053738,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44849361,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C46295653,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44725898,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47498433,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子
C44730851,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44813257,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C45262951,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C49288751,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C45074314,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C49645108,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44730841,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C49365828,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44829335,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47668639,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C45056066,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44726003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44829341,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44723560,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C46491686,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C46579506,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C44698782,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47328080,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C49268681,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44685163,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C44741718,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44742537,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C46184464,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44729593,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44729709,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C48289051,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44685162,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C46357349,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C49268682,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44729710,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44730846,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
