order_id,item_id,arrival_date,due_date,capacity_needed
224,69,4,72,11
225,69,23,96,15
226,70,50,118,50
227,71,23,55,12
228,71,27,79,8
229,71,40,104,19
230,71,49,95,26
231,72,32,111,21
232,72,21,101,34
233,72,0,76,1
234,72,34,92,18
235,73,10,65,9
236,73,16,91,11
237,74,52,95,11
238,74,36,87,31
239,74,50,105,21
240,74,13,73,19
241,75,39,93,14
242,75,49,81,19
243,75,7,52,36
244,76,26,89,2
245,76,8,80,4
246,76,9,69,4
247,77,6,58,18
248,77,1,43,28
249,77,43,79,18
250,77,8,78,23
251,78,52,114,16
252,78,29,69,3
253,78,46,103,1
254,78,23,56,1
255,79,8,68,18
256,80,0,50,21
257,80,36,93,18
258,80,72,120,11
259,81,70,111,4
260,81,53,93,15
261,81,40,72,21
262,81,33,65,13
263,82,61,115,29
264,82,45,107,10
265,82,87,119,2
266,82,1,31,21
267,83,79,113,19
268,83,59,111,38
269,83,16,81,24
270,84,56,112,18
271,85,49,83,10
272,86,58,98,22
273,86,42,114,11
274,87,27,86,11
275,87,22,75,15
276,88,24,99,19
277,88,42,75,2
278,89,68,118,34
279,89,37,108,1
280,89,50,102,3
281,90,65,115,11
282,90,44,119,5
283,90,7,59,24
284,90,33,68,18
285,91,11,43,14
286,91,73,103,5
287,91,58,116,4
288,92,33,74,17
289,92,31,107,14
290,93,28,68,11
291,94,8,62,9
292,94,27,81,10
293,95,76,118,3
294,95,34,82,14
295,95,3,48,35
296,95,25,59,16
297,96,26,64,22
298,96,39,82,1
299,96,35,110,2
300,96,22,65,24
301,97,1,64,3
302,98,17,91,2
303,99,41,81,12
