item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C44730833,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44730638,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C46554317,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C49359301,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C46925046,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44685170,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C46716991,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47045217,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44685173,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C46137356,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44742545,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C49341846,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44741033,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C47043361,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44685176,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44723564,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45726080,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44723568,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45969314,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C47031816,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44729704,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C45976245,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C49268686,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49243350,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49645104,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C50110229,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44729119,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44685159,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
