item_id,brand,channel,fabric_category,age_group,item_capacity_group
C44742545,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729115,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44773807,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44902432,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729127,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729123,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44741038,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47770710,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45502007,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47067832,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45994124,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44729120,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44685171,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47413101,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49645111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44802074,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44698085,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49235830,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47227773,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C46880069,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44698075,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46554696,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49386477,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C51831239,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44697719,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49383577,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44742543,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46917802,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729112,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328076,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47077186,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45249090,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44729292,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44741035,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
