order_id,item_id,arrival_date,due_date,capacity_needed
440,138,54,97,7
441,138,39,109,12
442,139,34,67,17
443,139,10,54,34
444,140,32,82,9
445,140,68,120,16
446,140,40,86,21
447,140,65,101,5
448,140,40,91,3
449,141,58,95,14
450,141,8,52,14
451,141,39,88,16
452,142,80,115,21
453,143,50,94,21
454,143,52,109,31
455,143,39,79,21
456,144,11,80,16
457,144,55,93,21
458,144,51,118,18
459,144,12,71,10
460,144,13,84,7
461,144,21,87,36
462,144,52,107,49
463,144,61,106,7
464,144,28,100,24
465,145,20,95,38
466,145,9,63,14
467,145,37,106,40
468,145,54,112,30
469,146,14,79,9
470,146,41,107,8
471,146,15,93,2
472,147,2,62,8
473,147,12,88,2
474,147,13,81,41
475,148,31,72,3
476,148,69,111,1
477,148,1,81,8
478,148,18,67,11
479,149,5,76,3
480,149,18,61,10
481,149,20,77,12
482,149,61,100,6
