item_id,brand,channel,fabric_category,age_group,item_capacity_group
202123123003,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123104102,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123120003,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123131208,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
202123108107,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123108012,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
202123100202,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123108201,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123121105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123100106,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123105109,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123100004,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123105203,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123104207,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123108201,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
201123100007,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123104101,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123117103,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123100001,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123104208,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
202123123001,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
202123121205,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123120201,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123120103,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123121102,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
202123108105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123108002,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123108203,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123133208,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123108112,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123120106,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123117201,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
