item_id,brand,channel,fabric_category,age_group,item_capacity_group
C45496368,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45496363,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C46554317,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49332207,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C48707125,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45726080,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44746093,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45249088,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45249090,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44730637,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45726089,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49269492,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729702,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C50160231,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44741040,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44731835,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44777675,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49345187,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742545,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47309562,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45262949,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45986675,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47276065,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44742529,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47328077,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730642,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45074313,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731844,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47569704,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44685172,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729945,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49809773,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47328066,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44698455,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44741030,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46364839,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45966870,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47328067,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729118,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44698456,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44773806,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47220376,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44741714,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44703357,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C50224287,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46357401,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45262945,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44730643,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46305996,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47977244,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
