item_id,brand,channel,fabric_category,age_group,item_capacity_group
C47902743,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C49365828,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C46491686,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C45994117,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C48610519,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子
C45127535,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C45262941,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C44876885,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C47031805,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44742537,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C49425182,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
