item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C44823627,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,1
C44945059,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,3
C44969182,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,2
C45038812,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,3
C45262943,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,3
C45726078,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,3
C45726084,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,3
C45990734,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,3
C46248033,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,2
C46248034,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,2
C46248063,巴拉巴拉,巴拉巴拉线下,牛仔,婴童,牛仔大类,3
C46598990,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,1
C46932412,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,1
C46950606,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,2
C46950607,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,2
C47016640,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,1
C47031824,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,3
C47042472,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,3
C47042473,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,2
C47043359,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,3
C47043362,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,1
C47184230,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,3
C47328071,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,2
C47571534,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,2
C47616978,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,2
C48105353,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,2
C49153179,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,3
C49153181,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,2
C49207598,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,3
C49226928,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,1
C49226929,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,2
C49274022,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,1
C49354963,巴拉巴拉,巴拉巴拉线下,牛仔,非婴童,牛仔大类,2
C50359876,巴拉巴拉,巴拉巴拉线上,牛仔,非婴童,牛仔大类,1
