item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C46295653,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44730841,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44741723,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C44741046,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44726004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44723562,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C47231494,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子,3
C47988742,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,3
C47571533,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,2
C49331834,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44829331,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C45763713,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
C44758887,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C49268681,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44741721,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,3
C44802076,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C50225015,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C49439448,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44742540,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,1
C44849361,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C49359099,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44758886,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44813257,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C46357349,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C50113909,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
C49365828,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C49246446,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44698773,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44741338,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44758885,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C46810728,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C47498619,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
C45763724,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,3
C48289051,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44730836,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C45970841,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
C44731832,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C49425182,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C46327778,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
C49109239,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,3
C47031810,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44726008,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C47112420,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C45133818,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,3
C44829338,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44746091,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44907564,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44730844,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44729290,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44730851,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44812958,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C47336628,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
C46579506,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C44741042,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C47342209,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44742531,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,1
C44741045,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C45763719,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
C45262941,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C45249097,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C45988274,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C49393264,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44698771,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C46442046,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C44730846,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C47498433,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,2
C50341094,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,3
C49288749,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44685162,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,1
C44729935,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C45726079,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
C45763725,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
C44729701,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C49405223,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C45262942,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C44730842,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44741037,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C46553231,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44829334,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44726005,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C47276064,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
C51587484,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44697710,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C49288751,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44729946,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C47354815,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
C49632941,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C46499914,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44726003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C46579508,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C47524159,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44876885,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C47354229,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织婴童,2
C47336633,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
C50579769,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44729289,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44741720,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,1
C49362252,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44829333,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44741718,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C49288748,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44729600,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C46184464,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
C47916596,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C47902743,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C49664798,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C47342969,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套,3
C47031805,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44829349,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C47251063,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C44698766,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C46869876,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C49365631,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,1
C44772052,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C45974320,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C44829336,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44963963,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44829343,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44729275,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C47328072,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44746098,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C44697703,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44746405,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,1
C44773813,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44730835,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C49288745,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44730847,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44829341,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44922972,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44725890,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C46810723,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44897259,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C46163554,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子,1
C49388371,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,3
C44829332,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C46421494,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44729934,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C49409373,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44725889,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44697711,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44829350,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44731841,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C49396274,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44829348,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C49387635,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,3
C45048169,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C47668639,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
C47413675,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C49664797,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44697718,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C47274158,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C45990735,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C44921318,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
C45056066,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C44685174,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,1
C44730838,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C45074314,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44685161,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C45726096,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
C44777678,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C47352954,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套,3
C44731566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C49153182,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44685175,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C44729937,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C49231500,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44723573,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C47328074,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C45056062,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,3
C44697717,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C47451546,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C44876894,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C44829335,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C49392875,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C46317953,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C46491686,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
