item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C46357401,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47607395,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44729125,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44813182,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45990097,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C46364839,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49386477,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45502007,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C44731844,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44730642,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49354962,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44829339,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47276066,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44786127,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C47328076,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44698470,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44685168,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C49235830,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C48654649,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44730639,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44698468,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47682635,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44685165,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C47031816,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44730641,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44729113,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44698086,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C46305995,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49354961,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44742547,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44698467,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C48381161,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49153183,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45966874,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44729112,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49332208,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C45986667,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C49645105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44766761,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C46498710,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C47276065,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C50160231,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49572875,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44729945,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44685173,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C49345188,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44741038,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44698074,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44859404,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44731843,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44741041,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C47977244,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C46917803,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C46554773,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C49645111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44698070,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47569704,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44731836,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47592077,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C44741333,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44741029,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C47328077,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49524890,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C47045217,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44685166,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44730643,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44729111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47328069,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C50110229,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47610837,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44726006,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49330077,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C47043354,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44741040,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C47043358,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44742538,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C45496369,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C49217754,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44742544,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C45338686,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C44837616,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44698457,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44686215,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
