item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C45496363,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C44802075,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C46305995,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C46364837,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44729122,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49645113,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C46917804,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C45262949,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44731836,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C50110229,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47592077,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C49330077,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44698075,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47328068,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44786127,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C45576342,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44729118,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47368841,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44725892,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44698470,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45249090,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44698459,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44729945,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44698456,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44859405,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C47206321,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44685165,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C49109243,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44746402,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44731575,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49354962,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47043353,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49286002,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44829347,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44685172,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44703356,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47043360,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49268686,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49332207,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44766761,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
