order_id,item_id,arrival_date,due_date,capacity_needed
129,39,29,77,2
130,39,26,61,20
131,39,23,54,26
132,39,16,56,7
133,40,15,74,2
134,40,34,88,30
135,41,43,108,4
136,41,50,102,23
137,41,51,113,31
138,41,50,97,19
139,42,50,106,14
140,42,50,88,7
141,43,37,96,16
142,44,2,54,16
143,44,4,69,40
144,44,41,85,4
145,45,66,108,6
146,45,27,91,2
147,45,65,114,2
148,45,4,49,7
149,46,50,87,15
150,46,39,99,3
151,46,33,102,27
152,46,19,67,26
153,47,73,109,17
154,47,47,107,5
155,47,40,83,2
156,47,45,117,1
157,48,35,88,23
158,49,53,118,30
159,49,45,119,13
160,49,46,117,8
161,49,15,87,34
162,50,50,101,18
163,50,8,73,11
164,50,23,91,5
165,51,70,110,25
166,51,39,92,31
167,51,22,83,13
168,52,18,69,41
169,52,13,78,21
170,52,51,109,10
171,52,11,58,16
172,53,10,78,21
173,53,28,108,8
174,53,54,109,16
175,53,23,80,23
176,54,26,72,23
177,54,25,74,5
178,54,22,72,23
179,55,42,82,17
180,56,44,103,23
181,56,11,71,5
182,57,46,84,12
183,57,38,90,29
184,57,25,79,15
185,57,55,100,51
186,58,41,111,21
187,58,46,79,21
188,58,59,98,5
189,58,79,113,21
190,59,83,114,19
191,59,22,63,8
192,60,26,88,18
193,60,44,95,34
194,60,27,90,3
195,61,69,105,14
196,61,71,116,14
197,61,43,83,9
198,61,41,110,8
199,61,29,76,19
200,62,10,51,3
201,62,47,82,28
202,62,77,109,22
203,62,79,116,19
204,62,61,106,13
205,63,49,109,32
206,64,28,81,16
207,64,72,113,19
208,64,45,115,13
209,65,16,61,5
210,65,60,102,11
211,65,27,87,35
212,65,28,88,5
213,65,24,78,20
214,65,34,104,22
215,65,23,67,4
216,65,16,85,35
217,65,8,61,21
218,66,31,111,46
219,66,32,80,33
220,67,55,101,39
221,68,34,75,1
222,68,9,79,30
223,68,43,110,2
224,68,0,35,13
225,69,26,67,27
226,69,70,112,3
227,69,7,77,11
228,69,67,113,23
229,69,25,104,9
230,70,54,92,28
231,71,39,74,41
232,71,79,118,55
233,72,2,52,21
234,72,33,74,8
235,72,16,82,39
236,72,1,76,12
237,73,31,65,6
238,73,0,54,25
239,73,4,61,3
240,73,1,55,31
241,73,14,79,5
242,74,61,92,32
243,74,18,86,12
244,74,24,79,15
245,74,71,113,32
246,75,20,63,39
247,75,19,81,15
248,75,27,70,15
249,76,76,116,28
250,76,25,70,25
251,77,55,88,11
252,78,53,104,11
253,78,3,75,37
254,79,35,73,3
255,79,38,109,24
256,80,12,84,34
257,80,40,120,28
258,80,18,76,3
259,81,77,117,13
260,81,42,77,17
261,81,13,88,39
262,81,10,86,21
263,82,32,75,20
264,82,29,66,9
265,83,0,80,11
266,83,22,74,28
267,83,61,118,15
268,83,30,93,13
269,84,44,113,4
270,84,0,47,4
271,84,44,97,9
272,85,44,97,5
273,85,35,112,2
274,86,19,64,3
275,86,10,82,16
276,86,5,71,51
277,86,1,48,31
278,87,55,100,28
279,87,11,56,21
280,87,51,101,14
281,87,18,78,10
282,88,3,68,9
283,88,41,101,30
284,89,56,100,17
285,89,2,51,23
286,90,19,59,3
287,90,58,102,1
288,91,1,56,1
289,91,46,101,20
290,92,48,104,10
291,92,39,87,10
292,92,5,78,42
293,93,74,114,23
294,93,23,66,3
295,93,20,60,14
296,93,51,93,17
297,94,35,76,12
298,94,52,92,4
299,95,32,83,8
300,95,43,116,17
301,95,20,83,1
302,95,42,81,11
303,95,77,113,16
304,96,25,69,2
305,97,11,68,8
306,97,1,41,21
307,97,10,75,10
308,97,74,114,30
309,98,2,57,29
310,98,23,96,17
311,98,68,117,50
312,98,18,98,16
313,98,25,61,15
314,98,52,104,21
315,98,30,75,14
316,99,41,100,10
317,99,45,83,13
318,99,14,62,26
319,99,63,101,8
