order_id,item_id,arrival_date,due_date,capacity_needed
158,55,47,103,17
159,55,1,56,22
160,56,66,117,36
161,56,6,64,23
162,56,32,64,44
163,56,18,94,49
164,57,52,92,3
165,58,46,117,58
166,58,77,115,23
167,58,57,97,13
168,59,33,88,15
169,59,60,114,39
170,59,39,79,15
171,59,59,109,10
172,60,13,45,5
173,60,74,115,19
174,60,11,53,25
175,60,10,49,19
176,61,18,88,3
177,61,40,91,14
178,62,4,46,33
179,62,21,62,14
180,62,11,58,8
181,62,46,90,10
182,63,12,77,1
183,63,26,99,10
184,63,24,91,7
185,63,62,114,28
186,64,35,69,11
187,64,17,90,20
188,64,67,111,13
189,64,28,67,5
190,65,3,38,3
191,65,1,66,22
192,65,45,100,30
193,65,28,82,11
194,66,65,106,51
195,66,13,82,40
196,66,57,120,10
197,67,30,88,11
198,67,11,81,5
199,67,67,102,15
200,68,29,95,19
201,68,23,103,6
202,68,19,64,17
203,68,50,116,23
204,69,0,52,16
205,69,54,108,11
206,70,11,61,35
207,70,62,101,8
208,70,55,112,22
209,70,8,86,12
210,71,31,86,18
211,71,69,112,9
212,71,56,100,7
213,72,38,78,19
214,72,47,90,22
215,72,63,98,24
216,72,46,111,19
217,73,68,110,4
218,73,13,86,14
219,73,12,84,18
220,74,53,93,11
221,74,18,66,18
222,74,43,87,8
223,75,25,78,31
224,75,48,89,49
225,75,33,102,35
226,75,73,115,9
227,76,37,106,23
228,76,31,102,31
229,77,16,68,24
230,77,58,108,19
231,77,57,88,32
232,77,10,43,10
233,78,15,82,49
234,78,47,87,2
235,78,41,101,55
236,79,51,107,10
237,80,68,100,53
238,80,38,102,18
239,80,9,61,51
240,81,8,78,23
241,81,6,55,11
242,81,5,50,14
243,81,9,64,30
244,82,35,77,40
245,82,40,97,19
246,82,45,115,20
247,82,18,66,28
248,83,10,87,1
249,83,40,75,7
250,83,52,95,32
251,83,30,71,24
252,83,3,63,18
253,83,66,106,1
254,84,29,70,4
255,84,44,81,34
256,84,19,73,28
257,85,38,100,1
258,85,4,60,21
259,85,62,116,18
260,85,16,47,9
261,85,64,106,5
262,86,31,100,3
263,86,54,104,18
264,86,3,81,6
265,86,84,114,26
266,86,24,58,24
267,87,48,89,19
268,87,2,72,13
269,87,3,53,2
270,88,39,105,11
271,88,23,89,12
272,88,39,82,22
273,88,39,76,6
274,89,51,120,44
275,89,44,81,18
276,90,2,56,2
277,90,81,112,11
278,90,16,71,17
279,91,41,106,5
280,91,66,106,4
281,91,27,80,21
282,92,21,79,29
283,92,10,61,10
284,92,4,37,15
285,93,18,82,15
286,93,38,87,10
287,93,19,84,16
288,93,7,67,7
289,94,12,51,3
290,94,2,43,14
291,94,25,65,13
292,95,24,94,9
293,95,13,72,49
294,95,33,103,17
295,95,35,90,13
296,96,0,42,31
297,96,23,95,43
298,96,9,67,12
299,96,35,86,8
300,97,36,93,28
301,97,38,112,50
302,97,10,70,17
303,98,8,64,1
304,98,60,115,32
305,98,72,118,4
306,99,48,93,36
