item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C49331834,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C49241566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C45056062,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,3
C47352954,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套,3
C44697711,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44829343,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44730851,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C49365828,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44778516,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44730836,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C49246446,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C46553231,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C46421494,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C46499914,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44729701,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C45056066,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C49439448,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C49425182,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C46491687,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C44912852,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44741722,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,3
C44731839,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44731833,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C46295653,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44697714,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44742537,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C44773811,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C47668639,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
C45262942,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C44723560,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44923613,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C45048169,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C49109240,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C45133818,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,3
C44731566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C49268684,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44730842,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C47524159,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C47354229,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织婴童,2
C44741042,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C46579506,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C44829335,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C47274158,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C44829350,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C47342969,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套,3
C49393264,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C49409373,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44741046,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44697703,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C45763724,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,3
C44729934,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44685174,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,1
C44730849,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44829349,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C46687907,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44758885,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C49153182,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44698774,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C47498433,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,2
C44698766,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C47354815,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
C44802076,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C44741037,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
