order_id,item_id,arrival_date,due_date,capacity_needed
194,64,60,101,10
195,64,63,113,8
196,65,22,99,7
197,65,4,48,31
198,66,37,91,11
199,66,25,94,25
200,66,18,91,24
201,67,16,80,10
202,68,68,98,31
203,68,33,88,5
204,68,8,76,23
205,68,8,88,29
206,68,37,78,43
207,68,3,36,5
208,69,28,82,23
209,69,2,63,3
210,69,44,97,36
211,69,2,72,31
212,70,35,88,37
213,71,47,87,1
214,71,13,86,2
215,71,13,55,51
216,71,26,85,11
217,71,26,71,8
218,72,50,105,39
219,73,11,43,12
220,73,22,75,35
221,73,3,53,1
222,74,19,86,12
223,74,31,87,20
224,74,28,107,32
225,74,51,103,9
226,75,38,103,26
227,75,72,120,16
228,75,26,79,25
229,76,55,90,41
230,76,14,86,27
231,76,0,40,18
232,76,48,102,27
233,77,50,82,33
234,77,37,105,2
235,77,80,110,14
236,78,10,80,44
237,78,73,113,14
238,79,45,87,29
239,80,26,74,5
240,80,35,71,23
241,80,22,74,11
242,81,24,87,14
243,81,18,75,15
244,81,51,94,21
245,81,36,96,26
246,82,38,89,9
247,82,69,119,15
248,82,0,71,15
249,82,71,116,12
250,82,68,112,11
251,83,22,77,27
252,83,3,56,13
253,83,22,75,13
254,83,12,82,25
255,84,53,107,10
256,84,43,103,33
257,84,37,109,17
258,84,38,81,1
259,85,34,80,25
260,85,19,89,20
261,86,26,88,59
262,86,19,69,10
263,87,42,89,12
264,88,36,83,9
265,88,10,62,4
266,89,28,98,39
267,90,2,55,7
268,90,53,109,21
269,90,54,105,23
270,91,7,50,35
271,91,6,57,6
272,92,7,62,2
273,92,48,85,3
274,92,17,82,11
275,92,20,88,21
276,93,28,88,15
277,94,39,101,16
278,94,11,71,5
279,94,0,70,7
280,95,7,76,7
281,95,51,91,2
282,95,33,107,5
283,95,23,73,18
284,96,52,99,41
285,96,22,77,45
286,97,48,103,4
287,97,53,98,14
288,98,62,117,21
289,98,5,49,21
290,99,35,65,25
291,99,66,117,15
292,100,51,87,30
293,100,66,113,4
294,100,14,67,10
295,100,64,114,22
296,101,0,38,11
297,102,7,60,12
298,102,5,41,12
299,102,23,88,21
300,103,53,94,19
301,103,60,95,29
302,103,26,91,41
303,103,1,62,7
304,104,10,68,15
305,104,38,94,4
306,105,1,68,38
307,105,0,51,19
308,105,46,113,11
309,106,65,114,27
310,106,20,67,39
311,106,43,109,16
312,106,36,79,8
313,106,9,65,39
314,106,15,65,21
315,106,13,80,7
316,106,18,81,8
317,107,25,92,33
318,107,52,119,13
319,107,9,61,8
320,108,43,103,21
321,108,46,117,6
322,108,45,99,31
323,109,13,80,20
324,109,37,91,11
325,110,60,110,24
326,110,57,112,10
327,110,17,67,39
328,111,61,108,19
329,111,10,65,40
330,111,78,111,17
331,111,11,75,2
332,112,25,67,27
333,112,37,79,34
334,112,14,77,8
335,113,16,95,31
336,113,55,109,8
337,113,55,104,11
338,113,43,94,17
339,113,64,118,23
340,114,35,79,24
341,115,14,46,27
342,115,22,89,11
343,115,7,85,47
344,115,3,58,31
345,116,29,94,34
346,116,55,113,17
347,116,30,67,28
348,116,26,78,6
349,117,52,111,23
350,117,1,75,21
351,118,65,116,24
352,118,28,95,13
353,119,43,85,16
354,119,15,59,8
355,119,35,95,37
