order_id,item_id,arrival_date,due_date,capacity_needed
206,72,46,87,30
207,72,60,91,11
208,73,9,84,1
209,74,55,105,9
210,74,12,57,51
211,74,23,61,1
212,75,30,80,3
213,75,18,61,5
214,75,23,73,22
215,76,63,98,18
216,76,60,104,33
217,76,0,67,39
218,77,69,116,11
219,77,26,77,50
220,77,34,114,10
221,77,46,101,20
222,78,64,108,14
223,78,8,62,12
224,78,37,78,4
225,78,20,92,50
226,79,15,52,8
227,79,45,88,6
228,79,48,88,1
229,79,41,91,18
230,80,56,110,47
231,80,39,97,17
232,80,4,64,17
233,80,31,99,15
234,81,41,119,1
235,81,38,97,21
236,82,21,65,14
237,82,53,88,8
238,83,9,68,21
239,83,53,107,8
240,84,24,61,10
241,84,0,71,17
242,85,29,79,3
243,85,44,83,6
244,85,47,84,18
245,85,46,103,5
246,86,29,101,41
247,87,47,90,20
248,87,29,98,26
249,87,12,65,37
250,87,20,61,18
251,88,35,104,4
252,88,52,110,11
253,88,5,70,5
254,88,13,62,31
255,89,32,74,38
256,89,51,103,3
257,89,21,101,8
258,90,8,64,11
259,91,27,74,35
260,91,46,102,2
261,91,16,95,2
262,91,50,115,16
263,92,33,92,28
264,92,72,103,3
265,92,6,41,27
266,92,21,76,27
267,93,67,113,4
268,93,55,118,18
269,94,65,119,5
270,94,48,93,43
271,94,62,114,9
272,95,27,86,6
273,95,18,69,2
274,96,64,114,13
275,96,42,89,31
276,96,51,112,37
277,96,61,102,5
278,97,41,86,22
279,97,27,95,5
280,97,24,58,10
281,97,64,106,31
282,97,14,81,21
283,98,3,56,41
284,98,55,116,14
285,98,20,88,11
286,98,7,50,24
287,99,25,103,1
288,99,2,67,2
289,99,14,64,59
290,99,65,110,22
