machine_id,supplier_id,month,planned_capacity,machine_type
34,8,3,169,6
35,9,0,148,6
35,9,1,138,6
35,9,2,99,6
35,9,3,143,6
36,10,0,35,3
36,10,1,148,3
36,10,2,169,3
36,10,3,25,3
37,10,0,136,3
37,10,1,65,3
37,10,2,154,3
37,10,3,140,3
38,10,0,114,7
38,10,1,190,7
38,10,2,25,7
38,10,3,59,7
39,11,0,13,5
39,11,1,214,5
39,11,2,202,5
39,11,3,79,5
40,11,0,20,9
40,11,1,196,9
40,11,2,16,9
40,11,3,15,9
41,11,0,10,6
41,11,1,30,6
41,11,2,99,6
41,11,3,112,6
42,12,0,71,7
42,12,1,36,7
42,12,2,146,7
42,12,3,204,7
43,12,0,150,5
43,12,1,167,5
43,12,2,202,5
43,12,3,120,5
44,12,0,91,5
44,12,1,107,5
44,12,2,212,5
44,12,3,16,5
45,13,0,212,2
45,13,1,90,2
45,13,2,82,2
45,13,3,62,2
46,13,0,65,4
46,13,1,212,4
46,13,2,152,4
46,13,3,129,4
47,13,0,44,5
47,13,1,136,5
47,13,2,70,5
47,13,3,19,5
48,14,0,18,7
48,14,1,169,7
48,14,2,154,7
48,14,3,36,7
49,14,0,84,0
49,14,1,17,0
49,14,2,60,0
49,14,3,24,0
50,14,0,65,4
50,14,1,24,4
50,14,2,188,4
50,14,3,13,4
51,14,0,97,4
51,14,1,163,4
51,14,2,218,4
51,14,3,130,4
52,14,0,21,5
52,14,1,20,5
52,14,2,36,5
52,14,3,19,5
53,14,0,82,9
53,14,1,14,9
53,14,2,197,9
53,14,3,164,9
54,14,0,17,2
54,14,1,194,2
54,14,2,64,2
54,14,3,27,2
55,14,0,29,10
55,14,1,86,10
55,14,2,125,10
55,14,3,10,10
56,14,0,19,10
56,14,1,118,10
56,14,2,34,10
56,14,3,100,10
57,15,0,59,7
57,15,1,12,7
57,15,2,46,7
57,15,3,29,7
58,15,0,119,9
58,15,1,142,9
58,15,2,70,9
58,15,3,52,9
59,16,0,19,4
59,16,1,112,4
59,16,2,190,4
59,16,3,169,4
60,16,0,53,10
60,16,1,61,10
60,16,2,204,10
60,16,3,21,10
61,16,0,147,0
61,16,1,30,0
61,16,2,180,0
61,16,3,31,0
62,17,0,61,6
62,17,1,109,6
62,17,2,174,6
62,17,3,38,6
63,17,0,15,3
63,17,1,35,3
63,17,2,31,3
63,17,3,159,3
64,18,0,214,1
64,18,1,22,1
64,18,2,74,1
64,18,3,198,1
65,19,0,78,6
65,19,1,53,6
65,19,2,210,6
65,19,3,183,6
66,19,0,144,2
66,19,1,96,2
66,19,2,86,2
66,19,3,17,2
67,19,0,15,9
67,19,1,148,9
67,19,2,169,9
67,19,3,16,9
68,19,0,142,3
68,19,1,158,3
68,19,2,36,3
68,19,3,34,3
69,19,0,196,6
69,19,1,194,6
69,19,2,64,6
69,19,3,162,6
