order_id,item_id,arrival_date,due_date,capacity_needed
250,86,34,113,10
251,87,55,113,43
252,87,62,103,25
253,87,87,119,9
254,87,12,82,13
255,87,39,105,31
256,87,49,101,27
257,87,25,68,3
258,87,24,60,31
259,88,6,49,3
260,88,5,42,19
261,89,29,84,5
262,89,6,66,34
263,89,13,63,21
264,89,55,114,25
265,90,12,45,33
266,90,78,118,25
267,90,47,108,16
268,91,44,99,4
269,91,12,80,16
270,91,18,86,15
271,91,14,64,3
272,92,62,117,22
273,92,29,84,4
274,92,59,113,21
275,92,6,57,21
276,93,76,111,20
277,93,47,119,17
278,93,26,64,49
279,93,52,106,15
280,94,68,110,17
281,94,20,81,29
282,94,54,116,20
283,94,1,40,31
284,95,20,60,16
285,95,68,98,23
286,95,21,61,29
287,96,24,74,1
288,96,30,89,29
289,96,48,82,5
290,96,65,99,3
291,97,69,115,11
292,97,3,37,19
293,97,59,113,5
294,97,63,111,42
295,98,39,82,10
296,98,61,106,31
297,98,5,51,8
298,98,17,52,5
299,99,67,110,18
300,99,52,84,32
301,99,68,102,16
302,99,72,112,14
