item_id,brand,channel,fabric_category,age_group,item_capacity_group
C44723564,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44723568,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44725892,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44725893,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44725894,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44726006,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44726007,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44726723,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44726729,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44726731,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729112,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729113,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729115,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729116,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729118,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729119,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729120,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729121,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729122,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729123,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729124,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729125,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729127,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729128,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729130,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729285,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729292,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729594,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729702,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729703,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729704,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729939,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729940,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729941,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729945,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729952,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730626,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730630,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730631,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730635,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730637,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730638,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730639,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730641,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730642,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730643,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730833,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731568,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731570,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731571,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731574,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731575,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731835,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731836,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731843,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731844,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731845,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44741027,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741028,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741029,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741030,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741031,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741032,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741033,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741035,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741038,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741039,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741040,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741041,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741333,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741335,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741337,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741714,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741724,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741725,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741726,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742529,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742534,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742538,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742541,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742542,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742543,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742544,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742545,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742546,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742547,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44746092,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44746093,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44746096,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44746097,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44746401,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44746402,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44756354,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44756393,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44758888,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44766761,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44773805,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44773806,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44773807,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44773818,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44777675,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44777676,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44786127,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44786128,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44801211,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44802074,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44802075,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44813182,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44813260,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44813261,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44829339,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44829346,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44829347,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44837616,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44859401,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44859403,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44859404,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44859405,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44861684,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44876886,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44876888,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44892141,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44892143,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44902432,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44928543,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44930398,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44937073,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44983441,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45053739,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45053740,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45053741,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45053742,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45053743,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45074313,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45120193,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45249086,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45249088,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45249090,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45249099,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45262939,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45262944,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45262945,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45262949,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45262950,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45262952,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45338686,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45460444,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45460451,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45460454,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45460456,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45496363,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45496365,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45496367,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45496368,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45496369,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45496370,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45496371,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45502007,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45502009,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45576342,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45639905,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45726080,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45726082,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45726088,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45726089,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45726092,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45726095,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45730321,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45763728,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45966870,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45966872,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45966874,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45966879,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45969314,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45974322,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45975495,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45975657,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45975658,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45976245,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45986667,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45986670,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45986675,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45988275,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45988277,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45990097,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45994124,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46137356,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46141254,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46268997,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46292497,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46297887,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46305995,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46305996,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46305998,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46305999,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46312576,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46329325,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46357350,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46357401,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46364837,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46364839,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46488937,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46488940,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46498710,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46554317,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46554344,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46554696,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46554773,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46675214,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46684820,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46686619,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46703839,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46716991,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46810725,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46810726,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46880069,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46917802,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46917803,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46917804,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46925046,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031807,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031808,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031809,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031814,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031815,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031816,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031817,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031819,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47033638,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043352,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043353,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043354,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043357,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043358,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043360,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043361,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47045217,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47067832,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47074929,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47077186,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47177623,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47206321,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47218995,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47218998,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47220376,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47227773,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47231488,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47232554,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47235779,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47235780,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47273493,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47274617,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47276065,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47276066,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47309562,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47328065,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328066,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328067,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328068,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328069,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328073,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328076,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328077,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328078,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47368840,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47368841,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47368844,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47368848,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47378763,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47381950,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47386358,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47397735,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47408148,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47413101,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47463350,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47485763,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47526539,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47553195,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47569704,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47571532,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47592077,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47607395,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47607396,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47610837,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47645309,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47682635,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47770710,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47786980,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47883044,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47909689,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47909998,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47977244,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C48018501,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C48381161,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C48654649,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C48707125,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49109243,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49153183,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49207597,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49217754,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49217755,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49228455,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49229571,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49235830,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49243349,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49243350,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49243351,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49247351,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49249640,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49268685,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49268686,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49269492,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49286002,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49286003,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49330077,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49331726,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49332207,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49332208,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49332209,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49339780,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49339781,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49341846,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49345187,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49345188,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49354960,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49354961,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
