item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C47328073,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C46917803,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C50214011,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44892141,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C44729594,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C45974322,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44729111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49331726,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44698085,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49354961,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49468375,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C45496371,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C44698087,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44685168,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44685170,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44876886,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44741714,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44773806,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C50224287,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49386475,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45460456,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C45986670,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C45986675,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44725894,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45262952,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C47328066,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45726082,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44741041,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C49645105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C50160231,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47485763,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C49243350,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47033638,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C50180619,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49268686,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
