item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C44698458,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44703356,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49386477,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47909689,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44741031,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C45986670,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C47909998,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C46141254,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49332209,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44746096,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C44892143,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44698077,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47031809,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44729121,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44741030,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C46554696,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44861684,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44742546,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C49332207,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C46297887,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C46364837,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44756393,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44741724,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C47218995,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44703352,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45974322,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49354961,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44741714,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44723555,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44837616,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45988275,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C46703839,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44731843,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C51831239,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47043358,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44729119,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44698470,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44685171,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C49645105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44731574,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47177623,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C46917803,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44703355,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45726080,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C45990097,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C50179604,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C45053743,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44777675,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44746401,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C47328069,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44729116,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47220376,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44725894,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44729285,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44742529,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C45502007,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C47607396,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C47368841,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C46305998,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44729127,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47328068,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49249640,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49383577,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C45496370,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C44731844,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47031807,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44729704,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47235780,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C49645103,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C46684820,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
