order_id,item_id,arrival_date,due_date,capacity_needed
309,93,43,78,1
310,93,44,119,4
311,93,54,108,26
312,93,46,88,30
313,94,4,52,9
314,94,56,101,21
315,94,14,51,5
316,94,40,95,8
317,94,28,68,12
318,95,4,84,14
319,96,10,85,29
320,96,57,118,2
321,96,16,52,2
322,96,33,73,12
323,97,13,66,30
324,97,23,63,18
325,98,54,104,32
326,99,37,80,20
327,99,57,95,31
328,99,29,82,3
329,99,4,35,21
