item_id,brand,channel,fabric_category,age_group,item_capacity_group
C44912852,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44731839,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47112420,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44921318,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44758887,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C49439448,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44802076,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C49288749,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C46869876,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C47342209,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C47902743,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C51587484,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44731832,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44772052,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C50032320,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C45726079,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C44829343,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C46491687,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C46553231,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C47336628,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C46499914,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C44697711,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C46491686,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C44729934,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47031805,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C46357349,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C49153184,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C46298262,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C44741723,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44730849,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C49387633,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44698773,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44730847,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44746088,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C47325915,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44726005,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44829332,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44731566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C45763719,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44922972,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C47354815,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C47498433,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子
C49387635,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C47342969,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套
C45127535,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44729290,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C45048170,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44741718,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C45726096,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44697714,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44723558,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47402801,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织婴童
C47451546,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C44829336,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C45974320,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C44758886,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44730835,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47336630,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44731831,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44729935,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C49664797,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C45496354,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子
C44697717,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C46163554,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子
C44685175,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C46327778,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44829338,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47328074,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44746091,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C45763713,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C50261839,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子
C45763723,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44729289,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C49360128,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44729711,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47251063,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C49405223,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44730845,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47916596,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47336633,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C46248035,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C45133818,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44741722,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44741715,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44730838,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C46184464,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44829348,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44876894,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44963963,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44730836,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44741046,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C47352954,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套
C47276064,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C45990735,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C49365828,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44907564,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C47988742,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44773811,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C49331834,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
C49268682,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44698766,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44758885,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C45056066,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44723573,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C49246446,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C49241566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C49109240,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C44741721,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44723560,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C50324451,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C49393264,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44697707,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44741720,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C44746405,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44741042,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C46675215,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C44723559,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44725890,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C46421494,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44697718,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C47031810,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C46579506,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C49365631,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C49365632,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C45763725,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44685163,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C44829331,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44772406,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44829333,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44725898,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47274158,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C44731838,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C49268684,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C49392875,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C45262951,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
C45249097,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C49401156,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C49632941,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C47668639,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
C44923613,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
C46579508,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
C44829341,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C44697708,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44729937,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
C47524159,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
C44730846,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C49409373,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
C50225015,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
C49288751,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
C44742537,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
