item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C44726008,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44726003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44685163,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,3
C49288745,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C49362012,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
C49387635,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,3
C47342209,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C47325915,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
C44731841,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C45763719,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
C44741720,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,1
C44697708,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44746099,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,1
C44772406,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C50113909,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
C44685162,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,1
C49664798,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
