item_id,brand,channel,fabric_category,age_group,item_capacity_group
C45763728,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44742538,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44756354,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45726092,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44729119,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44698070,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729123,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46305995,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44742547,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49645105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47368844,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47977244,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45460456,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C45496368,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47033638,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49359608,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328067,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44698077,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45502009,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C49268685,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44703352,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44741038,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729292,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44937073,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44686214,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C50179604,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44729111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44777675,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49217755,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49474951,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44892141,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44703357,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45988277,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44703356,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49249640,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46364839,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49339781,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44730833,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44741039,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44698466,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49331726,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44725892,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729124,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49386477,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44859405,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729285,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44902432,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46488940,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44731568,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
