order_id,item_id,arrival_date,due_date,capacity_needed
178,61,56,107,20
179,62,21,96,20
180,62,53,94,19
181,62,29,99,6
182,62,40,95,14
183,63,10,63,18
184,63,29,63,20
185,64,22,78,23
186,64,63,110,7
187,64,19,62,8
188,64,10,74,4
189,65,78,115,2
190,65,37,87,57
191,66,4,64,20
192,66,2,55,21
193,66,32,97,26
194,66,14,55,1
195,67,16,87,23
196,67,13,77,30
197,68,13,66,11
198,68,56,102,10
199,69,18,97,6
200,69,19,64,3
201,69,43,108,31
202,69,52,92,20
203,69,49,109,13
204,70,57,112,11
205,70,43,94,29
206,70,57,109,22
207,70,20,52,36
208,71,21,73,6
209,71,35,101,12
210,71,16,68,29
211,71,47,107,11
212,71,59,111,18
213,72,90,120,10
214,73,0,68,26
215,73,65,113,5
216,73,6,59,13
217,73,1,53,14
218,73,67,106,41
219,74,49,93,15
220,74,10,59,20
221,74,1,77,10
222,74,33,75,24
223,74,12,63,10
224,74,29,60,10
225,75,28,68,28
226,76,25,102,16
227,77,25,79,28
228,77,69,114,6
229,78,54,84,19
230,78,22,96,14
231,78,9,40,58
232,78,30,102,5
233,78,11,51,18
234,78,39,104,8
235,79,0,76,3
236,79,65,115,17
237,79,41,105,25
238,80,38,92,24
239,80,0,51,21
240,80,64,115,9
241,81,12,63,13
242,81,23,71,10
243,82,8,64,17
244,82,41,96,7
245,83,73,117,14
246,84,33,81,9
247,85,8,52,14
248,85,45,100,33
249,85,9,80,31
250,85,19,54,3
251,85,30,72,33
252,86,11,81,12
253,86,43,111,13
254,86,28,77,39
255,86,30,82,2
256,87,49,97,21
257,87,30,84,41
258,88,15,93,21
259,89,59,99,21
260,90,1,76,28
261,90,33,108,2
262,90,3,45,21
263,90,9,44,7
264,91,54,111,19
265,92,1,57,26
266,93,3,67,57
267,94,48,110,13
268,94,4,79,2
269,94,43,76,6
270,94,15,56,2
271,95,10,85,11
272,95,6,81,2
273,95,20,99,19
274,95,54,104,13
275,96,25,81,34
276,96,37,100,5
277,97,8,56,1
278,97,21,65,8
279,97,20,75,15
280,98,58,89,29
281,98,29,78,41
282,99,74,113,30
283,99,1,52,3
284,99,30,63,9
