item_id,brand,channel,fabric_category,age_group,item_capacity_group
201123105110,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123102102,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123108114,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
200123111004,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子
208123105105,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
202123105017,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123108202,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
200123105105,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
201123105014,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123105005,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
200123120006,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童
200123101005,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
201123106103,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123108105,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
201123102001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123105102,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
202123102103,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
