id,plan_type,physical_supplier_id,label_key,label_value,label_priority,create_time,update_time
1611974310975565864,1,0003000023,item_category,森马牛仔牛仔下装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565872,1,0003000023,item_category,马卡乐牛仔便服,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565876,1,0003000023,item_category,马卡乐牛仔套装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565873,1,0003000023,item_category,马卡乐牛仔棉服,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565870,1,0003000023,item_category,马卡乐牛仔牛仔上装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565871,1,0003000023,item_category,马卡乐牛仔牛仔下装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565877,1,0003000023,item_category,马卡乐牛仔衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565875,1,0003000023,item_category,马卡乐牛仔裙类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565869,1,0003000023,item_category,马卡乐牛仔裤类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565874,1,0003000023,item_category,马卡乐牛仔马甲,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565863,1,0003000023,sex,中,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565861,1,0003000023,sex,女,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310975565862,1,0003000023,sex,男,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542405,1,0003000025,age_group,婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542404,1,0003000025,age_group,非婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542415,1,0003000025,brand,Mini巴拉,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542412,1,0003000025,brand,巴拉巴拉,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542407,1,0003000025,brand,森马,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311344664583,1,0003000025,brand,马卡乐,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542416,1,0003000025,channel,Mini巴拉线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542413,1,0003000025,channel,巴拉巴拉线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542408,1,0003000025,channel,森马线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311344664584,1,0003000025,channel,马卡乐线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542406,1,0003000025,fabric_category,梭织,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542417,1,0003000025,item_category,Mini巴拉梭织衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542414,1,0003000025,item_category,巴拉巴拉梭织衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542411,1,0003000025,item_category,森马梭织衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311344664585,1,0003000025,item_category,马卡乐梭织衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542410,1,0003000025,sex,中,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310845542409,1,0003000025,sex,男,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110176,1,0003000026,age_group,非婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954434,1,0003000026,brand,森马,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954436,1,0003000026,channel,森马线上,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954435,1,0003000026,channel,森马线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310979760181,1,0003000026,fabric_category,梭织,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954439,1,0003000026,item_category,森马梭织裤类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954438,1,0003000026,sex,中,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954437,1,0003000026,sex,男,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110177,1,0003000028,age_group,非婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310824570938,1,0003000028,brand,森马,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310824570939,1,0003000028,channel,森马线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310824570937,1,0003000028,fabric_category,梭织,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310824570943,1,0003000028,item_category,森马梭织衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310824570942,1,0003000028,sex,中,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310824570940,1,0003000028,sex,女,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310824570941,1,0003000028,sex,男,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110178,1,0003000029,age_group,非婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954442,1,0003000029,brand,森马,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954443,1,0003000029,channel,森马线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954440,1,0003000029,fabric_category,梭织,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954448,1,0003000029,item_category,森马梭织外套,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954449,1,0003000029,item_category,森马梭织棉服,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954450,1,0003000029,item_category,森马梭织羽绒服,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954447,1,0003000029,item_category,森马梭织裤类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954446,1,0003000029,sex,中,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954444,1,0003000029,sex,女,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954445,1,0003000029,sex,男,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954441,1,0003000029,special_label,轻薄羽绒,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110179,1,0003000035,age_group,非婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954452,1,0003000035,brand,森马,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954453,1,0003000035,channel,森马线上,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954451,1,0003000035,fabric_category,梭织,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954458,1,0003000035,item_category,森马梭织外套,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954460,1,0003000035,item_category,森马梭织衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954457,1,0003000035,item_category,森马梭织裤类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954459,1,0003000035,item_category,森马梭织西服,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954456,1,0003000035,sex,中,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954454,1,0003000035,sex,女,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310983954455,1,0003000035,sex,男,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110180,1,0003000038,age_group,非婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115216,1,0003000038,brand,森马,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115217,1,0003000038,channel,森马线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115215,1,0003000038,fabric_category,梭织,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115219,1,0003000038,item_category,森马梭织外套,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115223,1,0003000038,item_category,森马梭织套装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115220,1,0003000038,item_category,森马梭织棉服,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115221,1,0003000038,item_category,森马梭织羽绒服,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115224,1,0003000038,item_category,森马梭织衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115222,1,0003000038,item_category,森马梭织裙类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115218,1,0003000038,sex,女,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110181,1,0003000039,age_group,非婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115226,1,0003000039,brand,森马,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115227,1,0003000039,channel,森马线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115225,1,0003000039,fabric_category,梭织,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115230,1,0003000039,item_category,森马梭织衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115229,1,0003000039,sex,中,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311160115228,1,0003000039,sex,男,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987983,1,0003000040,age_group,婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110182,1,0003000040,age_group,非婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988002,1,0003000040,brand,Mini巴拉,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987993,1,0003000040,brand,巴拉巴拉,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987986,1,0003000040,brand,森马,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110183,1,0003000040,brand,马卡乐,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988004,1,0003000040,channel,Mini巴拉线上,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988003,1,0003000040,channel,Mini巴拉线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987995,1,0003000040,channel,巴拉巴拉线上,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987994,1,0003000040,channel,巴拉巴拉线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987988,1,0003000040,channel,森马线上,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987987,1,0003000040,channel,森马线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110185,1,0003000040,channel,马卡乐线上,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110184,1,0003000040,channel,马卡乐线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987985,1,0003000040,fabric_category,针织,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987984,1,0003000040,ip,迪士尼,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988008,1,0003000040,item_category,Mini巴拉针织卫衣/T恤,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988009,1,0003000040,item_category,Mini巴拉针织套装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988007,1,0003000040,item_category,Mini巴拉针织背心,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311344664579,1,0003000040,item_category,Mini巴拉针织裙类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988005,1,0003000040,item_category,Mini巴拉针织裤类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988010,1,0003000040,item_category,Mini巴拉针织连体衣,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988006,1,0003000040,item_category,Mini巴拉针织针织大类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987999,1,0003000040,item_category,巴拉巴拉针织卫衣/T恤,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988000,1,0003000040,item_category,巴拉巴拉针织套装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987998,1,0003000040,item_category,巴拉巴拉针织背心,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311344664578,1,0003000040,item_category,巴拉巴拉针织裙类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987996,1,0003000040,item_category,巴拉巴拉针织裤类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811988001,1,0003000040,item_category,巴拉巴拉针织连体衣,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987997,1,0003000040,item_category,巴拉巴拉针织针织大类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987992,1,0003000040,item_category,森马针织针织大类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110189,1,0003000040,item_category,马卡乐针织卫衣/T恤,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311332081684,1,0003000040,item_category,马卡乐针织套装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110188,1,0003000040,item_category,马卡乐针织背心,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311344664580,1,0003000040,item_category,马卡乐针织裙类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110186,1,0003000040,item_category,马卡乐针织裤类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110190,1,0003000040,item_category,马卡乐针织连体衣,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110187,1,0003000040,item_category,马卡乐针织针织大类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987991,1,0003000040,sex,中,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987989,1,0003000040,sex,女,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310811987990,1,0003000040,sex,男,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125336,1,0003000041,age_group,婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311311110191,1,0003000041,age_group,非婴童,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125348,1,0003000041,brand,巴拉巴拉,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125340,1,0003000041,brand,森马,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125357,1,0003000041,brand,马卡乐,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125350,1,0003000041,channel,巴拉巴拉线上,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125349,1,0003000041,channel,巴拉巴拉线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125342,1,0003000041,channel,森马线上,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125341,1,0003000041,channel,森马线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125359,1,0003000041,channel,马卡乐线上,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125358,1,0003000041,channel,马卡乐线下,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125338,1,0003000041,fabric_category,牛仔,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125337,1,0003000041,ip,迪士尼,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311340470311,1,0003000041,item_category,巴拉巴拉牛仔套装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125354,1,0003000041,item_category,巴拉巴拉牛仔棉服,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125352,1,0003000041,item_category,巴拉巴拉牛仔牛仔上装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125353,1,0003000041,item_category,巴拉巴拉牛仔牛仔下装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311340470309,1,0003000041,item_category,巴拉巴拉牛仔衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125356,1,0003000041,item_category,巴拉巴拉牛仔裙类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125351,1,0003000041,item_category,巴拉巴拉牛仔裤类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125355,1,0003000041,item_category,巴拉巴拉牛仔马甲,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125347,1,0003000041,item_category,森马牛仔牛仔上装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125346,1,0003000041,item_category,森马牛仔牛仔下装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311340470312,1,0003000041,item_category,马卡乐牛仔套装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125363,1,0003000041,item_category,马卡乐牛仔棉服,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125361,1,0003000041,item_category,马卡乐牛仔牛仔上装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125362,1,0003000041,item_category,马卡乐牛仔牛仔下装,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974311340470310,1,0003000041,item_category,马卡乐牛仔衬衫,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125365,1,0003000041,item_category,马卡乐牛仔裙类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
1611974310858125360,1,0003000041,item_category,马卡乐牛仔裤类,0,2023-01-08 14:33:19,2023-01-08 14:33:19
