id,plan_type,supplier_id,month,max_line_limit,planned_capacity,available_capacity,extra_order_occupied_capacity,capacity_reservation_ratio,capacity_override_ratio,valid,create_time,update_time
1570254649146012363,1,3,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:16,2023-01-08 14:33:21
1574336518879768765,1,3,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336518879768766,1,3,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877143,1,4,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596752,1,4,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596753,1,4,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596754,1,4,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596755,1,4,2022-11,0,18,28,0,0.0,1.556,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596756,1,4,2022-12,0,18,28,0,0.0,1.556,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948736929460496,1,4,2023-01,0,18,28,0,0.0,1.556,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948736929460497,1,4,2023-02,0,18,28,0,0.0,1.556,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649146012057,1,4,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:16,2023-01-08 14:33:21
1574336518510670503,1,4,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336518510670504,1,4,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877150,1,5,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596757,1,5,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596758,1,5,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596759,1,5,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596760,1,5,2022-11,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596761,1,5,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948737176924233,1,5,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948737176924234,1,5,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666105950,1,5,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519232090786,1,5,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519232090787,1,5,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877157,1,6,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596762,1,6,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596763,1,6,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596764,1,6,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596765,1,6,2022-11,0,20,31,0,0.0,1.55,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596766,1,6,2022-12,0,20,31,0,0.0,1.55,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948737176924401,1,6,2023-01,0,20,31,0,0.0,1.55,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948737176924402,1,6,2023-02,0,20,31,0,0.0,1.55,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666106202,1,6,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519576023134,1,6,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519576023135,1,6,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877164,1,7,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596767,1,7,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596768,1,7,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596769,1,7,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596770,1,7,2022-11,0,19,28,0,0.0,1.474,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596771,1,7,2022-12,0,19,28,0,0.0,1.474,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948737176924391,1,7,2023-01,0,1,1,0,0.0,1.0,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948737176924392,1,7,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666106187,1,7,2023-03,0,38,57,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519576023109,1,7,2023-04,0,43,65,0,0.0,1.512,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519576023110,1,7,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877171,1,8,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596772,1,8,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596773,1,8,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596774,1,8,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596775,1,8,2022-11,0,5,8,0,0.0,1.6,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596776,1,8,2022-12,0,5,8,0,0.0,1.6,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948736929461088,1,8,2023-01,0,5,8,0,0.0,1.6,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948736929461089,1,8,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666105635,1,8,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519232090261,1,8,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519232090262,1,8,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877178,1,9,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596777,1,9,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596778,1,9,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596779,1,9,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596780,1,9,2022-11,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596781,1,9,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948737176924403,1,9,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948737176924404,1,9,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666106205,1,9,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519576023139,1,9,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519576023140,1,9,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877192,1,11,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596787,1,11,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596788,1,11,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596789,1,11,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596790,1,11,2022-11,0,2,3,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596791,1,11,2022-12,0,2,3,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948736929460988,1,11,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948736929460989,1,11,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666105485,1,11,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336518879769475,1,11,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336518879769476,1,11,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877199,1,12,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596792,1,12,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596793,1,12,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596794,1,12,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596795,1,12,2022-11,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596796,1,12,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948736929461062,1,12,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948736929461063,1,12,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666105596,1,12,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519232090196,1,12,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519232090197,1,12,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877206,1,13,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596797,1,13,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596798,1,13,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596799,1,13,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596800,1,13,2022-11,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596801,1,13,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1574336512319877213,1,14,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596802,1,14,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596803,1,14,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596804,1,14,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596805,1,14,2022-11,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596806,1,14,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948736929461070,1,14,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948736929461071,1,14,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666105608,1,14,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519232090216,1,14,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519232090217,1,14,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877220,1,15,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596807,1,15,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596808,1,15,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596809,1,15,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596810,1,15,2022-11,0,5,8,0,0.0,1.6,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596811,1,15,2022-12,0,5,8,0,0.0,1.6,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948737176924415,1,15,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948737176924416,1,15,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666106223,1,15,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519576023169,1,15,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519576023170,1,15,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877227,1,16,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596812,1,16,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596813,1,16,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596814,1,16,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596815,1,16,2022-11,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596816,1,16,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948737176924467,1,16,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948737176924468,1,16,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666106301,1,16,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519576023299,1,16,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519576023300,1,16,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877234,1,17,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596817,1,17,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596818,1,17,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596819,1,17,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596820,1,17,2022-11,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596821,1,17,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948736929461124,1,17,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948736929461125,1,17,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666105689,1,17,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519232090351,1,17,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519232090352,1,17,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877241,1,18,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596822,1,18,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596823,1,18,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596824,1,18,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596825,1,18,2022-11,0,1,1,0,0.0,1.0,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596826,1,18,2022-12,0,1,1,0,0.0,1.0,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948736929460394,1,18,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948736929460395,1,18,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649146011904,1,18,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:16,2023-01-08 14:33:21
1574336518510670248,1,18,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336518510670249,1,18,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877248,1,19,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596827,1,19,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596828,1,19,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596829,1,19,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596830,1,19,2022-11,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596831,1,19,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948737176924187,1,19,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948737176924188,1,19,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666105881,1,19,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519232090671,1,19,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519232090672,1,19,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877262,1,21,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596837,1,21,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596838,1,21,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596839,1,21,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596840,1,21,2022-11,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596841,1,21,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948737176924437,1,21,2023-01,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1569948737176924438,1,21,2023-02,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:41,2023-01-08 14:33:21
1570254649666106256,1,21,2023-03,0,0,0,0,0.0,1.5,1,2022-09-15 11:34:17,2023-01-08 14:33:21
1574336519576023224,1,21,2023-04,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336519576023225,1,21,2023-05,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:10,2023-01-08 14:33:21
1574336512319877276,1,23,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596847,1,23,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596848,1,23,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596849,1,23,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596850,1,23,2022-11,0,2,3,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596851,1,23,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1585937688911999458,1,23,2023-01,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
1585937688911999459,1,23,2023-02,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
1585937688911999460,1,23,2023-03,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
1585937688911999461,1,23,2023-04,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
1585937688911999462,1,23,2023-05,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
1574336512319877283,1,24,2022-07,0,0,0,0,0.0,1.5,1,2022-09-26 17:54:08,2023-01-08 14:33:20
1569948732852596852,1,24,2022-08,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596853,1,24,2022-09,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596854,1,24,2022-10,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596855,1,24,2022-11,0,1,2,0,0.0,2.0,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1569948732852596856,1,24,2022-12,0,0,0,0,0.0,1.5,1,2022-09-14 15:18:40,2023-01-08 14:33:20
1585937688911999003,1,24,2023-01,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
1585937688911999004,1,24,2023-02,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
1585937688911999005,1,24,2023-03,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
1585937688911999006,1,24,2023-04,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
1585937688911999007,1,24,2023-05,0,0,0,0,0.0,1.5,1,2022-10-28 18:13:05,2023-01-08 14:33:21
