id,plan_type,physical_supplier_id,fabric_category,date,max_line_limit,history_daily_occupation,create_time,update_time
1611974316700790838,1,0003000000,梭织,2022-08-16,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316709179424,1,0003000000,梭织,2022-08-17,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316717568012,1,0003000000,梭织,2022-08-18,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316721762351,1,0003000000,梭织,2022-08-19,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316730150938,1,0003000000,梭织,2022-08-20,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316797259788,1,0003000000,梭织,2022-08-22,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316801454127,1,0003000000,梭织,2022-08-23,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316809842715,1,0003000000,梭织,2022-08-24,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316818231299,1,0003000000,梭织,2022-08-25,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316822425636,1,0003000000,梭织,2022-08-26,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316830814220,1,0003000000,梭织,2022-08-27,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316835008559,1,0003000000,梭织,2022-08-29,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316843397140,1,0003000000,梭织,2022-08-30,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316847591473,1,0003000000,梭织,2022-08-31,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316855980049,1,0003000000,梭织,2022-09-01,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316860174384,1,0003000000,梭织,2022-09-02,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316918894629,1,0003000000,梭织,2022-09-03,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316927283214,1,0003000000,梭织,2022-09-05,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316931477554,1,0003000000,梭织,2022-09-06,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316939866143,1,0003000000,梭织,2022-09-07,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316948254731,1,0003000000,梭织,2022-09-08,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316952449070,1,0003000000,梭织,2022-09-09,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316960837654,1,0003000000,梭织,2022-09-10,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316969226241,1,0003000000,梭织,2022-09-12,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316973420580,1,0003000000,梭织,2022-09-13,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316981809165,1,0003000000,梭织,2022-09-14,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974316986003503,1,0003000000,梭织,2022-09-15,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317044723741,1,0003000000,梭织,2022-09-16,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317053112328,1,0003000000,梭织,2022-09-17,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317057306667,1,0003000000,梭织,2022-09-19,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317065695253,1,0003000000,梭织,2022-09-20,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317069889593,1,0003000000,梭织,2022-09-21,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317078278177,1,0003000000,梭织,2022-09-22,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317086666762,1,0003000000,梭织,2022-09-23,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317090861101,1,0003000000,梭织,2022-09-24,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317099249689,1,0003000000,梭织,2022-09-26,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317107638275,1,0003000000,梭织,2022-09-27,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317111832614,1,0003000000,梭织,2022-09-28,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317174747142,1,0003000000,梭织,2022-09-29,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317178941480,1,0003000000,梭织,2022-09-30,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317191524378,1,0003000000,梭织,2022-10-01,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317199912983,1,0003000000,梭织,2022-10-03,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317208301587,1,0003000000,梭织,2022-10-04,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317216690190,1,0003000000,梭织,2022-10-05,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317225078794,1,0003000000,梭织,2022-10-06,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317233467397,1,0003000000,梭织,2022-10-07,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317237661754,1,0003000000,梭织,2022-10-08,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317304770591,1,0003000000,梭织,2022-10-10,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317313159193,1,0003000000,梭织,2022-10-11,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317321547795,1,0003000000,梭织,2022-10-12,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317329936399,1,0003000000,梭织,2022-10-13,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317338325003,1,0003000000,梭织,2022-10-14,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317346713607,1,0003000000,梭织,2022-10-15,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317355102213,1,0003000000,梭织,2022-10-17,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317359296569,1,0003000000,梭织,2022-10-18,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317367685172,1,0003000000,梭织,2022-10-19,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317434794002,1,0003000000,梭织,2022-10-20,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317443182606,1,0003000000,梭织,2022-10-21,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317451571209,1,0003000000,梭织,2022-10-22,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317459959813,1,0003000000,梭织,2022-10-24,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317464154168,1,0003000000,梭织,2022-10-25,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317472542772,1,0003000000,梭织,2022-10-26,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317480931375,1,0003000000,梭织,2022-10-27,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317489319979,1,0003000000,梭织,2022-10-28,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317497708585,1,0003000000,梭织,2022-10-29,2,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317560623110,1,0003000000,梭织,2022-10-31,2,0,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317569011714,1,0003000000,梭织,2022-11-01,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317573206071,1,0003000000,梭织,2022-11-02,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317581594678,1,0003000000,梭织,2022-11-03,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317589983280,1,0003000000,梭织,2022-11-04,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317598371886,1,0003000000,梭织,2022-11-05,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317606760492,1,0003000000,梭织,2022-11-07,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317615149097,1,0003000000,梭织,2022-11-08,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317623537702,1,0003000000,梭织,2022-11-09,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317728395300,1,0003000000,梭织,2022-11-10,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317736783906,1,0003000000,梭织,2022-11-11,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317745172510,1,0003000000,梭织,2022-11-12,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317753561112,1,0003000000,梭织,2022-11-14,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317761949716,1,0003000000,梭织,2022-11-15,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317770338321,1,0003000000,梭织,2022-11-16,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317778726923,1,0003000000,梭织,2022-11-17,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317787115529,1,0003000000,梭织,2022-11-18,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317795504134,1,0003000000,梭织,2022-11-19,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317858418705,1,0003000000,梭织,2022-11-21,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317866807309,1,0003000000,梭织,2022-11-22,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317875195914,1,0003000000,梭织,2022-11-23,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317883584520,1,0003000000,梭织,2022-11-24,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317891973125,1,0003000000,梭织,2022-11-25,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317900361731,1,0003000000,梭织,2022-11-26,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317904556087,1,0003000000,梭织,2022-11-28,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317912944689,1,0003000000,梭织,2022-11-29,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317921333294,1,0003000000,梭织,2022-11-30,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317992636423,1,0003000000,梭织,2022-12-01,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318001025026,1,0003000000,梭织,2022-12-02,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318005219378,1,0003000000,梭织,2022-12-03,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318013607978,1,0003000000,梭织,2022-12-05,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318021996578,1,0003000000,梭织,2022-12-06,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318030385179,1,0003000000,梭织,2022-12-07,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318038773779,1,0003000000,梭织,2022-12-08,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318047162380,1,0003000000,梭织,2022-12-09,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318055550978,1,0003000000,梭织,2022-12-10,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318059745334,1,0003000000,梭织,2022-12-12,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318206545941,1,0003000000,梭织,2022-12-13,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318214934538,1,0003000000,梭织,2022-12-14,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318223323139,1,0003000000,梭织,2022-12-15,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318227517493,1,0003000000,梭织,2022-12-16,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318235906097,1,0003000000,梭织,2022-12-17,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318244294698,1,0003000000,梭织,2022-12-19,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318252683300,1,0003000000,梭织,2022-12-20,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318261071901,1,0003000000,梭织,2022-12-21,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318269460498,1,0003000000,梭织,2022-12-22,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318328180782,1,0003000000,梭织,2022-12-23,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318336569387,1,0003000000,梭织,2022-12-24,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318344957983,1,0003000000,梭织,2022-12-26,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318353346581,1,0003000000,梭织,2022-12-27,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318361735178,1,0003000000,梭织,2022-12-28,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318365929530,1,0003000000,梭织,2022-12-29,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318374318126,1,0003000000,梭织,2022-12-30,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318382706720,1,0003000000,梭织,2022-12-31,2,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317191524380,1,0003000001,针织,2022-10-01,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317199912985,1,0003000001,针织,2022-10-03,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317208301589,1,0003000001,针织,2022-10-04,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317216690192,1,0003000001,针织,2022-10-05,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317225078796,1,0003000001,针织,2022-10-06,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317233467399,1,0003000001,针织,2022-10-07,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317241856003,1,0003000001,针织,2022-10-08,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317304770593,1,0003000001,针织,2022-10-10,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317313159195,1,0003000001,针织,2022-10-11,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317321547797,1,0003000001,针织,2022-10-12,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317329936401,1,0003000001,针织,2022-10-13,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317338325005,1,0003000001,针织,2022-10-14,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317346713609,1,0003000001,针织,2022-10-15,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317355102215,1,0003000001,针织,2022-10-17,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317363490819,1,0003000001,针织,2022-10-18,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317367685174,1,0003000001,针织,2022-10-19,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317434794004,1,0003000001,针织,2022-10-20,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317443182608,1,0003000001,针织,2022-10-21,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317451571211,1,0003000001,针织,2022-10-22,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317459959815,1,0003000001,针织,2022-10-24,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317468348418,1,0003000001,针织,2022-10-25,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317472542774,1,0003000001,针织,2022-10-26,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317480931377,1,0003000001,针织,2022-10-27,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317489319981,1,0003000001,针织,2022-10-28,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317497708587,1,0003000001,针织,2022-10-29,1,0,2023-01-08 14:33:20,2023-01-08 14:33:20
1611974317560623112,1,0003000001,针织,2022-10-31,1,0,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317569011716,1,0003000001,针织,2022-11-01,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317577400321,1,0003000001,针织,2022-11-02,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317581594680,1,0003000001,针织,2022-11-03,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317589983282,1,0003000001,针织,2022-11-04,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317598371888,1,0003000001,针织,2022-11-05,5,3,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317606760494,1,0003000001,针织,2022-11-07,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317615149099,1,0003000001,针织,2022-11-08,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317623537704,1,0003000001,针织,2022-11-09,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317728395302,1,0003000001,针织,2022-11-10,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317736783908,1,0003000001,针织,2022-11-11,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317745172512,1,0003000001,针织,2022-11-12,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317753561114,1,0003000001,针织,2022-11-14,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317761949718,1,0003000001,针织,2022-11-15,5,3,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317770338323,1,0003000001,针织,2022-11-16,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317778726925,1,0003000001,针织,2022-11-17,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317787115531,1,0003000001,针织,2022-11-18,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317795504136,1,0003000001,针织,2022-11-19,5,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317858418707,1,0003000001,针织,2022-11-21,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317866807311,1,0003000001,针织,2022-11-22,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317875195916,1,0003000001,针织,2022-11-23,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317883584522,1,0003000001,针织,2022-11-24,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317891973127,1,0003000001,针织,2022-11-25,5,3,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317900361733,1,0003000001,针织,2022-11-26,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317904556089,1,0003000001,针织,2022-11-28,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317912944691,1,0003000001,针织,2022-11-29,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317921333296,1,0003000001,针织,2022-11-30,5,0,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974317992636425,1,0003000001,针织,2022-12-01,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318001025028,1,0003000001,针织,2022-12-02,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318005219380,1,0003000001,针织,2022-12-03,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318013607980,1,0003000001,针织,2022-12-05,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318021996580,1,0003000001,针织,2022-12-06,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318030385181,1,0003000001,针织,2022-12-07,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318038773781,1,0003000001,针织,2022-12-08,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318047162382,1,0003000001,针织,2022-12-09,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318055550980,1,0003000001,针织,2022-12-10,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318059745336,1,0003000001,针织,2022-12-12,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318206545943,1,0003000001,针织,2022-12-13,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318214934540,1,0003000001,针织,2022-12-14,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318223323141,1,0003000001,针织,2022-12-15,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318227517495,1,0003000001,针织,2022-12-16,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318235906099,1,0003000001,针织,2022-12-17,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318244294700,1,0003000001,针织,2022-12-19,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318252683302,1,0003000001,针织,2022-12-20,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318261071903,1,0003000001,针织,2022-12-21,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318269460500,1,0003000001,针织,2022-12-22,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318328180784,1,0003000001,针织,2022-12-23,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318336569389,1,0003000001,针织,2022-12-24,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318344957985,1,0003000001,针织,2022-12-26,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318353346583,1,0003000001,针织,2022-12-27,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318361735180,1,0003000001,针织,2022-12-28,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318370123778,1,0003000001,针织,2022-12-29,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318374318128,1,0003000001,针织,2022-12-30,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974318382706722,1,0003000001,针织,2022-12-31,5,5,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321314525195,1,0003000001,针织,2023-01-02,10,10,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321318719502,1,0003000001,针织,2023-01-03,10,7,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321322913809,1,0003000001,针织,2023-01-04,10,10,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321327108117,1,0003000001,针织,2023-01-05,10,7,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321331302423,1,0003000001,针织,2023-01-06,10,9,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321335496730,1,0003000001,针织,2023-02-06,5,2,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321339691039,1,0003000001,针织,2023-02-07,5,3,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321343885348,1,0003000001,针织,2023-02-08,5,3,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321348079658,1,0003000001,针织,2023-02-09,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321352273968,1,0003000001,针织,2023-02-10,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321356468277,1,0003000001,针织,2023-02-11,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
1611974321360662587,1,0003000001,针织,2023-02-13,5,4,2023-01-08 14:33:21,2023-01-08 14:33:21
