order_id,item_id,arrival_date,due_date,capacity_needed
206,68,57,107,14
207,68,2,46,30
208,68,57,110,12
209,69,2,59,2
210,69,67,117,4
211,69,27,71,21
212,70,52,94,16
213,70,12,78,20
214,70,14,55,28
215,71,48,113,5
216,71,11,46,7
217,72,22,90,12
218,72,47,102,4
219,72,46,110,1
220,73,18,62,11
221,73,8,43,5
222,74,60,103,9
223,74,44,94,2
224,74,72,107,16
225,74,66,101,35
226,74,60,110,20
227,75,1,44,31
228,75,8,86,26
229,75,69,106,15
230,75,36,80,14
231,76,1,57,14
232,76,5,55,9
233,77,22,72,39
234,77,9,79,8
235,77,46,101,14
236,77,25,75,20
237,77,19,50,18
238,77,22,86,17
239,78,68,114,5
240,78,11,49,7
241,79,38,83,11
242,80,46,96,38
243,80,64,115,10
244,81,32,87,1
245,82,14,68,36
246,82,53,111,7
247,82,21,98,21
248,83,9,64,9
249,83,28,79,9
250,84,53,114,17
251,84,73,111,25
252,84,49,110,7
253,85,77,120,14
254,85,25,70,5
255,85,2,64,1
256,86,43,115,21
257,86,47,94,35
258,87,1,55,10
259,87,42,103,14
260,88,3,69,22
261,88,15,49,4
262,88,20,61,15
263,89,18,66,7
264,90,71,116,9
265,90,5,80,15
266,90,34,69,24
267,90,26,77,4
268,90,9,53,6
269,90,28,68,11
270,90,15,75,10
271,90,41,76,18
272,90,49,103,19
273,91,19,59,24
274,91,2,45,31
275,91,25,77,2
276,91,35,75,3
277,91,33,77,52
278,91,14,74,5
279,92,56,111,22
280,92,16,72,7
281,93,37,70,11
282,93,14,66,18
283,94,68,110,11
284,94,10,77,30
285,95,17,77,26
286,95,16,81,21
287,95,54,105,34
288,95,16,90,31
289,96,16,91,9
290,97,53,107,23
291,97,1,56,5
292,97,27,93,25
293,97,18,70,17
294,98,42,117,2
295,98,30,63,15
296,98,35,105,12
297,98,11,70,24
298,98,47,89,1
299,99,19,56,29
300,99,0,75,14
301,99,42,89,19
302,100,55,90,17
303,100,13,59,19
304,100,27,62,7
305,100,23,56,16
306,100,28,58,11
307,100,62,102,9
308,101,16,96,3
309,101,72,115,41
310,102,44,86,13
311,102,34,85,18
312,102,39,75,28
313,103,28,92,24
314,103,56,110,18
315,103,21,54,38
316,103,2,56,5
317,103,38,103,7
318,104,36,79,7
319,105,40,96,7
320,105,17,97,32
321,105,57,110,17
322,105,58,98,40
323,106,9,53,50
324,106,41,116,10
325,106,24,58,3
326,106,5,60,2
327,107,21,81,22
328,107,35,81,25
329,107,4,48,30
330,107,47,103,9
331,108,30,99,24
332,109,46,98,17
333,110,35,94,10
334,110,11,64,8
335,111,69,106,16
336,111,50,90,5
337,111,19,55,21
338,111,40,98,11
339,112,51,114,8
340,112,68,108,14
341,112,40,97,21
342,112,29,82,11
343,113,49,118,15
344,114,26,77,1
345,114,26,79,24
346,114,21,75,8
347,114,5,49,13
348,115,18,61,21
349,115,51,95,51
350,116,53,117,31
351,116,71,112,48
352,116,20,88,31
353,116,39,94,11
354,117,14,75,50
355,118,76,116,6
356,118,39,109,9
357,119,35,88,8
358,119,83,114,12
359,119,64,114,21
360,119,1,59,15
