item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C45048169,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44731576,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C46553231,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44730841,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C47571533,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,2
C45990735,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C44730836,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44729289,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44697714,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C45053738,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C46442046,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C44730847,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C46298262,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,2
C47524159,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44729275,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44730842,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44758885,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C49246446,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44698773,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44685174,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,1
C44685175,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C44726004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44725889,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C46499914,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44777678,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44729290,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C46810723,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C49393264,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C47342969,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套,3
C49109240,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C45970841,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
C47451546,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C49387633,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
C47354229,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织婴童,2
C49288746,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C47498433,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,2
C44758886,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44726008,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44778516,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44876894,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C44746091,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44758887,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C45496354,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,1
C45262951,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C49425182,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44729600,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C47902743,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C46491686,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C44741718,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C47274158,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C44746099,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,1
C45262942,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C44697711,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44723573,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44697717,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C47328080,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C50324451,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44849361,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44741338,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C47342209,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
