id,plan_type,physical_supplier_id,month,occupation_target,occupation_target_adjust_ratio,create_time,update_time
1597772160141049893,2,0003000020,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160141049894,2,0003000020,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160141049895,2,0003000020,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160141049896,2,0003000020,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160141049897,2,0003000020,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160141049898,2,0003000020,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160141049899,2,0003000020,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160141049901,2,0003000020,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160141049902,2,0003000020,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160141049904,2,0003000020,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438484,2,0003000023,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438474,2,0003000023,2022-09,0.171,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438487,2,0003000023,2022-10,0.171,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438490,2,0003000023,2022-11,0.171,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438476,2,0003000023,2022-12,0.171,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438489,2,0003000023,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438475,2,0003000023,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438477,2,0003000023,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438478,2,0003000023,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438479,2,0003000023,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438480,2,0003000023,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438481,2,0003000023,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438482,2,0003000023,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438483,2,0003000023,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438485,2,0003000023,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438486,2,0003000023,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438488,2,0003000023,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244200,2,0003000025,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244190,2,0003000025,2022-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244203,2,0003000025,2022-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244206,2,0003000025,2022-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244192,2,0003000025,2022-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244205,2,0003000025,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244191,2,0003000025,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244193,2,0003000025,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244194,2,0003000025,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244195,2,0003000025,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244196,2,0003000025,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244197,2,0003000025,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244198,2,0003000025,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244199,2,0003000025,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244201,2,0003000025,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244202,2,0003000025,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244204,2,0003000025,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244183,2,0003000026,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244173,2,0003000026,2022-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244186,2,0003000026,2022-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244189,2,0003000026,2022-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244175,2,0003000026,2022-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244188,2,0003000026,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244174,2,0003000026,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244176,2,0003000026,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244177,2,0003000026,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244178,2,0003000026,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244179,2,0003000026,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244180,2,0003000026,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244181,2,0003000026,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244182,2,0003000026,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244184,2,0003000026,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244185,2,0003000026,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160145244187,2,0003000026,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438518,2,0003000028,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438508,2,0003000028,2022-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632769,2,0003000028,2022-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632772,2,0003000028,2022-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438510,2,0003000028,2022-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632771,2,0003000028,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438509,2,0003000028,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438511,2,0003000028,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438512,2,0003000028,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438513,2,0003000028,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438514,2,0003000028,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438515,2,0003000028,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438516,2,0003000028,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438517,2,0003000028,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438519,2,0003000028,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160149438520,2,0003000028,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632770,2,0003000028,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021418,2,0003000035,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021408,2,0003000035,2022-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021421,2,0003000035,2022-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021424,2,0003000035,2022-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021410,2,0003000035,2022-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021423,2,0003000035,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021409,2,0003000035,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021411,2,0003000035,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021412,2,0003000035,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021413,2,0003000035,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021414,2,0003000035,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021415,2,0003000035,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021416,2,0003000035,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021417,2,0003000035,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021419,2,0003000035,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021420,2,0003000035,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160162021422,2,0003000035,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632817,2,0003000040,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632807,2,0003000040,2022-09,0.356,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632820,2,0003000040,2022-10,0.356,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160157827074,2,0003000040,2022-11,0.356,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632809,2,0003000040,2022-12,0.409,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632822,2,0003000040,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632808,2,0003000040,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632810,2,0003000040,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632811,2,0003000040,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632812,2,0003000040,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632813,2,0003000040,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632814,2,0003000040,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632815,2,0003000040,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632816,2,0003000040,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632818,2,0003000040,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632819,2,0003000040,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160153632821,2,0003000040,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495452,2,0003000041,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495442,2,0003000041,2022-09,0.09,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495455,2,0003000041,2022-10,0.09,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495458,2,0003000041,2022-11,0.09,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495444,2,0003000041,2022-12,0.292,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495457,2,0003000041,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495443,2,0003000041,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495445,2,0003000041,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495446,2,0003000041,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495447,2,0003000041,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495448,2,0003000041,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495449,2,0003000041,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495450,2,0003000041,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495451,2,0003000041,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495453,2,0003000041,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495454,2,0003000041,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160107495456,2,0003000041,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301146,2,0003000044,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301136,2,0003000044,2022-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301149,2,0003000044,2022-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301152,2,0003000044,2022-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301138,2,0003000044,2022-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301151,2,0003000044,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301137,2,0003000044,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301139,2,0003000044,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301140,2,0003000044,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301141,2,0003000044,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301142,2,0003000044,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301143,2,0003000044,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301144,2,0003000044,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301145,2,0003000044,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301147,2,0003000044,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301148,2,0003000044,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160103301150,2,0003000044,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884053,2,0003000049,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884043,2,0003000049,2022-09,1.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884056,2,0003000049,2022-10,1.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884059,2,0003000049,2022-11,1.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884045,2,0003000049,2022-12,1.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884058,2,0003000049,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884044,2,0003000049,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884046,2,0003000049,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884047,2,0003000049,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884048,2,0003000049,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884049,2,0003000049,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884050,2,0003000049,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884051,2,0003000049,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884052,2,0003000049,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884054,2,0003000049,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884055,2,0003000049,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160115884057,2,0003000049,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472009,2,0003000051,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159973277749,2,0003000051,2022-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472012,2,0003000051,2022-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160099106819,2,0003000051,2022-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159973277751,2,0003000051,2022-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160099106818,2,0003000051,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159973277750,2,0003000051,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472002,2,0003000051,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472003,2,0003000051,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472004,2,0003000051,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472005,2,0003000051,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472006,2,0003000051,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472007,2,0003000051,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472008,2,0003000051,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472010,2,0003000051,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772159977472011,2,0003000051,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160099106817,2,0003000051,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078361,2,0003000053,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078351,2,0003000053,2022-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078364,2,0003000053,2022-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078367,2,0003000053,2022-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078353,2,0003000053,2022-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078366,2,0003000053,2023-01,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078352,2,0003000053,2023-02,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078354,2,0003000053,2023-03,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078355,2,0003000053,2023-04,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078356,2,0003000053,2023-05,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078357,2,0003000053,2023-06,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078358,2,0003000053,2023-07,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078359,2,0003000053,2023-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078360,2,0003000053,2023-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078362,2,0003000053,2023-10,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078363,2,0003000053,2023-11,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160120078365,2,0003000053,2023-12,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160128466961,2,0003000056,2022-08,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772160128466951,2,0003000056,2022-09,0.0,1.0,2022-11-30 09:59:02,2022-11-30 09:59:02
