item_id,brand,channel,fabric_category,age_group,item_capacity_group
C45496371,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C44773807,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47328067,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031808,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731575,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031816,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730641,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47273493,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C44729123,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46292497,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44698086,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C51831239,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730626,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47770710,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46268997,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47610837,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46917802,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730642,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49332209,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45975658,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45502007,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C44730638,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44766761,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729130,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49345187,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45726080,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45966879,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49153183,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47031809,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44786128,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46305996,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45460444,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47074929,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46810726,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C50359875,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44746093,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44892143,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45966870,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C47077186,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44859401,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729945,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44685172,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44859403,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44686217,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741032,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45460454,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C49356028,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49474951,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45975657,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45496368,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C44741714,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49268685,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44698456,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44746401,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45262949,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49332208,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47569704,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44729120,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46686619,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741040,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45994124,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44741724,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44930398,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49388370,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44730637,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46554696,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49331726,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47218998,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46137356,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44742542,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44983441,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44876888,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C50179604,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44859405,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741726,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49645104,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47220376,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49354960,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043357,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46141254,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49354962,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043360,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47043352,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44723555,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729116,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45249099,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49645113,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44698460,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47045217,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44685160,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45730321,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C44756393,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47397735,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47786980,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46297887,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46703839,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49383577,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44802075,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44742545,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45496363,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C49268686,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44746097,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729121,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44685173,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47526539,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C44703355,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44756354,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44731835,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45576342,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C46554344,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45502009,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47328068,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44741030,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49243350,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46488937,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45496370,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47031815,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45262952,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49217755,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45726089,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44928543,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47328073,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46312576,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46810725,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45974322,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45988277,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45338686,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49247351,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46675214,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47067832,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47485763,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C44758888,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44686215,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729704,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44685157,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C46305995,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44741725,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C45966874,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49645103,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44742544,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44876886,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44741033,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44730635,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47235779,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C47276065,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C45986670,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44698466,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44697719,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44723564,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47592077,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C44698459,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730630,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45969314,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44729115,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C46364839,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44726731,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730833,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729119,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44686216,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729594,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45966872,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49345188,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44861684,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44741038,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C47328066,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729703,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44698470,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45639905,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C44773806,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C48018501,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49354961,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730639,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44741337,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44685176,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C44729122,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49468375,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49360935,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44729118,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C45053743,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C47033638,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49235830,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C44730643,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
